Zone,Company Type,Min Salary,Max Salary,Avg Salary,Experience,In School,Degree,Type
长沙市,1,6000,8000,7000,2,0,1,数据分析师
大连市,0,8000,10000,9000,2,0,2,数据工程师
东莞市,0,10000,15000,12500,1,0,1,数据分析师
郑州市,1,5000,8000,6500,0,0,2,数据分析师
郑州市,1,4000,6500,5250,1,0,2,数据工程师
沈阳市,1,4500,6000,5250,0,0,1,数据分析师
天津市,1,6000,12000,9000,0,0,2,数据分析师
苏州市,1,20000,25000,22500,2,0,2,数据分析师
昆明市,1,3000,4500,3750,1,0,1,数据分析师
宁波市,1,4166,5833,5000,0,1,2,数据分析师
宁波市,1,6000,10000,8000,2,0,2,数据分析师
东莞市,1,6000,12000,9000,1,0,2,数据工程师
天津市,1,8000,20000,14000,2,0,2,数据分析师
长沙市,1,6000,8000,7000,1,0,2,高级分析师
大连市,0,3250,5416,4333,0,0,1,数据分析师
沈阳市,1,4500,6000,5250,0,0,1,数据分析师
宁波市,1,4000,9000,6500,0,0,2,数据分析师
长沙市,1,20000,30000,25000,1,0,2,数据分析师
昆明市,1,4500,6000,5250,1,0,1,数据分析师
合肥市,1,7000,13000,10000,2,0,3,数据工程师
苏州市,1,10000,15000,12500,1,0,2,数据分析师
郑州市,1,20000,25000,22500,2,0,2,数据分析师
合肥市,1,9000,15000,12000,2,0,2,数据分析师
宁波市,1,8000,10000,9000,0,1,2,数据分析师
东莞市,1,6000,10000,8000,1,0,2,数据分析师
苏州市,1,20000,30000,25000,3,0,2,数据分析师
宁波市,1,6666,8333,7500,2,0,2,数据分析师
长沙市,1,8000,12000,10000,1,0,1,数据分析师
东莞市,1,4000,9000,6500,0,0,2,数据分析师
合肥市,1,6000,8000,7000,1,0,2,数据分析师
合肥市,1,7000,9000,8000,1,0,2,数据分析师
天津市,1,5000,8000,6500,0,0,2,数据分析师
大连市,1,4500,6000,5250,1,0,1,数据分析师
苏州市,1,6000,8000,7000,1,0,2,数据分析师
长沙市,1,15000,20833,17916,3,0,2,数据分析师
大连市,1,6000,8000,7000,1,0,2,数据分析师
大连市,1,4000,8000,6000,1,0,2,数据分析师
昆明市,1,4000,7000,5500,0,0,2,数据分析师
宁波市,1,6000,10000,8000,0,0,2,数据分析师
长沙市,1,8000,15000,11500,1,0,2,数据工程师
长沙市,1,6000,8000,7000,2,0,2,高级分析师
宁波市,1,7000,9000,8000,2,0,2,数据分析师
沈阳市,1,4500,6000,5250,0,0,1,数据分析师
东莞市,1,7000,10000,8500,1,0,1,数据分析师
合肥市,1,10000,15000,12500,1,0,2,数据分析师
郑州市,1,5000,10000,7500,1,0,1,数据分析师
郑州市,1,3000,4500,3750,1,0,1,数据分析师
昆明市,1,4000,8000,6000,0,0,0,数据分析师
合肥市,1,25000,35000,30000,3,0,2,数据分析师
宁波市,1,6000,8000,7000,1,0,2,数据分析师
东莞市,0,4500,6000,5250,1,0,0,数据分析师
天津市,1,20000,25000,22500,2,0,2,数据分析师
苏州市,1,7000,12000,9500,2,0,2,数据分析师
大连市,1,4500,6000,5250,2,0,2,数据分析师
长沙市,1,15000,20000,17500,3,0,4,数据分析师
合肥市,1,5416,13000,9208,0,0,0,数据分析师
昆明市,1,4500,8000,6250,2,0,2,数据分析师
大连市,1,8000,10000,9000,0,0,0,数据分析师
宁波市,1,6000,8000,7000,0,1,0,数据分析师
郑州市,1,4000,6000,5000,1,0,1,数据分析师
大连市,1,8000,10000,9000,0,0,0,数据分析师
郑州市,1,12000,20000,16000,2,0,2,数据分析师
宁波市,1,4500,6000,5250,1,0,1,数据分析师
东莞市,1,6000,11000,8500,1,0,1,数据分析师
长沙市,1,7000,10000,8500,2,0,2,数据分析师
昆明市,1,4000,5000,4500,1,0,1,数据分析师
合肥市,1,6000,12000,9000,1,0,0,数据工程师
苏州市,1,12000,23000,17500,3,0,2,高级分析师
沈阳市,0,4500,6000,5250,0,0,2,数据分析师
东莞市,1,5833,9333,7583,2,0,2,数据分析师
大连市,1,10833,16250,13541,2,0,2,数据分析师
大连市,1,10000,15000,12500,1,0,3,数据分析师
沈阳市,1,4000,6000,5000,1,0,1,数据分析师
郑州市,1,10000,15000,12500,2,0,2,高级分析师
宁波市,1,4500,6000,5250,1,0,1,数据分析师
苏州市,1,5833,8166,7000,1,0,2,数据分析师
长沙市,1,5000,10000,7500,1,0,1,数据分析师
长沙市,1,6000,8000,7000,3,0,2,数据分析师
合肥市,1,8000,16000,12000,1,0,2,数据分析师
宁波市,1,4000,8000,6000,0,0,2,数据工程师
东莞市,1,4500,5000,4750,1,0,1,数据分析师
长沙市,1,4500,6000,5250,0,0,1,数据分析师
宁波市,1,3000,4500,3750,0,1,2,数据分析师
昆明市,1,7000,10000,8500,1,0,2,数据分析师
东莞市,1,5000,7000,6000,1,0,0,数据分析师
昆明市,1,4000,8000,6000,0,0,0,数据分析师
大连市,1,8000,10000,9000,0,0,0,数据分析师
北京市,1,8000,15000,11500,0,0,1,数据分析师
郑州市,1,12000,20000,16000,3,0,2,数据分析师
大连市,0,4500,6000,5250,1,0,1,数据分析师
长沙市,1,10000,15000,12500,2,0,2,数据分析师
昆明市,1,6500,8666,7583,1,0,0,数据分析师
东莞市,1,15000,20000,17500,1,0,2,数据分析师
合肥市,1,8000,15000,11500,2,0,1,数据分析师
长沙市,0,10000,15000,12500,0,0,3,数据分析师
宁波市,1,4000,11000,7500,0,0,2,数据分析师
苏州市,0,15000,16666,15833,3,0,2,数据分析师
合肥市,1,10000,15000,12500,2,0,2,数据分析师
大连市,0,3000,4500,3750,1,0,2,数据分析师
昆明市,1,5000,8000,6500,2,0,1,数据分析师
合肥市,1,4875,8666,6770,0,0,0,数据分析师
合肥市,1,3000,4500,3750,0,0,1,数据分析师
大连市,1,3000,4500,3750,0,1,2,数据分析师
苏州市,1,10000,20000,15000,2,0,2,数据分析师
苏州市,1,8333,20833,14583,2,0,3,高级分析师
东莞市,1,8000,12000,10000,0,0,3,数据分析师
长沙市,1,6000,8000,7000,2,0,1,数据分析师
郑州市,1,8000,15000,11500,2,0,2,数据分析师
宁波市,1,4500,8000,6250,1,0,1,数据分析师
沈阳市,1,4500,6000,5250,0,0,1,数据分析师
天津市,1,8000,10000,9000,1,0,2,数据分析师
宁波市,0,6000,9000,7500,1,0,2,数据分析师
东莞市,1,7000,9333,8166,2,0,2,数据分析师
郑州市,1,4000,6000,5000,0,1,2,数据分析师
昆明市,1,4000,4500,4250,1,0,2,数据分析师
上海市,1,8000,15000,11500,1,0,2,数据分析师
长沙市,1,3000,4000,3500,0,0,0,数据分析师
宁波市,1,6000,8000,7000,0,1,1,数据分析师
苏州市,1,8000,12000,10000,1,0,2,数据分析师
苏州市,1,8000,13000,10500,2,0,2,数据分析师
昆明市,1,8000,10000,9000,1,0,2,数据分析师
昆明市,1,4000,8000,6000,0,0,0,数据分析师
天津市,1,10000,15000,12500,3,0,2,数据分析师
合肥市,1,8000,12000,10000,1,0,2,数据分析师
东莞市,1,5000,8000,6500,1,0,1,数据分析师
合肥市,1,8000,10000,9000,2,0,2,数据分析师
宁波市,1,4000,5000,4500,1,0,2,数据分析师
郑州市,1,8000,10000,9000,2,0,2,数据分析师
东莞市,1,8000,10000,9000,1,0,1,数据分析师
苏州市,1,6000,20000,13000,1,0,2,数据工程师
长沙市,1,6000,12000,9000,1,0,1,数据分析师
大连市,1,5000,10000,7500,0,0,2,数据工程师
苏州市,1,4500,4500,4500,0,1,1,数据分析师
长沙市,1,9000,14000,11500,2,0,2,数据分析师
宁波市,0,12000,20000,16000,2,0,2,数据分析师
宁波市,1,6666,8333,7500,0,1,3,数据分析师
沈阳市,1,2800,4500,3650,2,0,1,数据分析师
天津市,1,4000,6000,5000,2,0,1,数据分析师
沈阳市,1,4500,6000,5250,2,0,2,数据分析师
长沙市,0,5000,7000,6000,1,0,2,数据分析师
天津市,1,6000,12000,9000,0,0,1,数据分析师
宁波市,1,4000,12000,8000,0,0,2,数据分析师
合肥市,1,6666,10000,8333,0,0,2,数据分析师
东莞市,0,4500,6000,5250,1,0,2,数据分析师
合肥市,1,4333,8666,6500,0,0,0,数据分析师
长沙市,1,4000,8000,6000,1,0,2,数据分析师
合肥市,1,10000,15000,12500,2,0,2,数据分析师
东莞市,1,19166,32500,25833,1,0,2,数据分析师
沈阳市,1,3000,5000,4000,1,0,1,数据分析师
深圳市,1,13333,20000,16666,0,0,2,数据分析师
昆明市,1,10000,15000,12500,2,0,2,数据分析师
郑州市,1,10000,20000,15000,2,0,2,数据分析师
大连市,1,6000,8000,7000,1,0,1,数据分析师
合肥市,1,10000,20000,15000,2,0,2,数据分析师
长沙市,1,7000,12000,9500,1,0,1,数据分析师
天津市,0,10000,15000,12500,2,0,2,数据分析师
大连市,1,10000,15000,12500,1,0,2,数据工程师
东莞市,1,6000,8000,7000,2,0,1,数据分析师
宁波市,1,10000,25000,17500,1,0,2,数据工程师
苏州市,1,8000,10000,9000,1,0,2,数据分析师
郑州市,1,3000,6000,4500,0,1,1,数据分析师
长沙市,1,6000,8000,7000,1,0,2,数据分析师
苏州市,1,6000,9000,7500,1,0,2,数据分析师
昆明市,1,4000,8000,6000,1,0,1,数据分析师
苏州市,1,6000,10000,8000,0,0,2,数据分析师
昆明市,1,5000,6000,5500,1,0,2,数据分析师
沈阳市,1,6000,8000,7000,1,0,2,高级分析师
大连市,1,16000,28000,22000,2,0,2,数据分析师
宁波市,1,8333,16666,12500,0,1,3,数据分析师
合肥市,1,6000,8000,7000,1,0,1,数据分析师
苏州市,0,4800,4800,4800,0,1,2,数据分析师
宁波市,1,7000,10000,8500,2,0,2,数据分析师
东莞市,0,8000,10000,9000,2,0,2,数据分析师
大连市,1,7000,11000,9000,1,0,2,数据分析师
宁波市,1,6000,8000,7000,1,0,1,数据分析师
东莞市,1,7000,9333,8166,2,0,2,数据分析师
长沙市,1,6000,8000,7000,0,0,0,数据分析师
天津市,1,10000,15000,12500,2,0,2,数据分析师
宁波市,1,8000,10000,9000,0,0,2,数据工程师
长沙市,1,8000,10000,9000,2,0,2,数据分析师
天津市,1,6000,12000,9000,0,0,2,数据分析师
昆明市,1,2500,3500,3000,1,0,1,数据分析师
东莞市,1,4000,7000,5500,1,0,1,数据分析师
合肥市,1,4875,8666,6770,0,0,0,数据分析师
郑州市,1,4000,7000,5500,1,0,1,数据分析师
合肥市,1,4875,8666,6770,0,0,0,数据分析师
苏州市,1,10000,15000,12500,2,0,1,数据分析师
合肥市,1,10000,15000,12500,1,0,3,数据分析师
沈阳市,1,4500,6000,5250,1,0,2,数据分析师
东莞市,1,10000,15000,12500,2,0,1,数据分析师
昆明市,1,4000,6500,5250,0,0,0,数据分析师
苏州市,1,5000,7000,6000,1,0,2,数据分析师
长沙市,1,3000,5000,4000,1,0,1,数据分析师
宁波市,1,4000,5000,4500,0,0,1,数据分析师
东莞市,1,4500,6000,5250,1,0,1,数据分析师
昆明市,1,6000,10000,8000,1,0,2,数据分析师
宁波市,1,6000,8000,7000,0,1,2,数据分析师
长沙市,1,8000,13000,10500,1,0,2,数据分析师
长沙市,0,4000,5000,4500,0,0,2,数据分析师
合肥市,1,6000,10000,8000,1,0,3,数据工程师
宁波市,1,10000,18000,14000,1,0,2,高级分析师
天津市,0,5000,8000,6500,1,0,2,数据分析师
宁波市,1,8000,10000,9000,0,0,2,数据分析师
宁波市,0,4000,6000,5000,1,0,1,数据分析师
郑州市,1,8000,10000,9000,1,0,2,数据分析师
东莞市,1,15000,20000,17500,3,0,2,数据工程师
大连市,1,6000,8000,7000,1,0,1,数据分析师
苏州市,0,6000,8000,7000,2,0,2,数据分析师
昆明市,1,8000,10000,9000,1,0,0,数据分析师
沈阳市,1,7000,10000,8500,0,0,2,数据分析师
昆明市,1,6000,8000,7000,0,0,1,数据分析师
合肥市,1,5000,7000,6000,1,0,2,数据分析师
宁波市,1,20000,25000,22500,2,0,2,高级分析师
合肥市,1,8000,10000,9000,2,0,2,数据工程师
苏州市,1,3500,8000,5750,1,0,2,数据工程师
长沙市,1,6000,8000,7000,1,0,2,数据分析师
天津市,0,4000,5000,4500,1,0,2,数据分析师
郑州市,1,3000,4500,3750,0,1,0,数据分析师
东莞市,1,8000,10000,9000,1,0,2,数据分析师
苏州市,1,4500,6000,5250,0,0,1,数据分析师
苏州市,1,20000,30000,25000,2,0,3,数据分析师
长沙市,0,8000,13000,10500,1,0,2,数据分析师
合肥市,1,4875,8666,6770,0,0,1,数据分析师
大连市,1,8000,10000,9000,2,0,2,数据分析师
昆明市,1,7000,12000,9500,0,0,2,数据分析师
昆明市,1,6000,8000,7000,0,0,2,数据分析师
沈阳市,1,4500,6000,5250,1,0,2,数据分析师
合肥市,1,8000,10000,9000,1,0,1,数据分析师
东莞市,1,4000,8000,6000,1,0,2,数据分析师
宁波市,1,12500,16666,14583,1,0,2,数据分析师
天津市,1,6000,12000,9000,0,0,2,数据分析师
上海市,0,15000,25000,20000,3,0,1,数据分析师
宁波市,1,8000,10000,9000,0,1,2,数据分析师
郑州市,1,4500,6000,5250,0,1,1,数据分析师
长沙市,1,4500,6000,5250,1,0,0,数据分析师
长沙市,1,6000,20000,13000,2,0,2,数据工程师
郑州市,1,5000,7000,6000,1,0,1,数据分析师
长沙市,0,10000,15000,12500,2,0,2,数据工程师
宁波市,1,4000,6000,5000,0,1,2,数据分析师
东莞市,1,5000,10000,7500,0,0,2,数据工程师
合肥市,1,8000,10000,9000,2,0,2,数据分析师
昆明市,1,6000,9000,7500,1,0,2,数据工程师
天津市,1,4000,8000,6000,0,0,2,数据分析师
郑州市,1,8000,10000,9000,0,1,3,数据工程师
沈阳市,1,6000,8000,7000,1,0,1,数据分析师
大连市,1,4500,6000,5250,0,0,0,数据分析师
宁波市,1,5000,8000,6500,1,0,1,数据分析师
东莞市,1,5000,9000,7000,0,1,2,数据分析师
长沙市,1,4000,6000,5000,0,0,1,数据分析师
宁波市,1,10000,15000,12500,2,0,2,数据分析师
苏州市,1,6000,9000,7500,1,0,2,数据分析师
昆明市,1,6000,8000,7000,1,0,2,高级分析师
合肥市,0,3000,4500,3750,1,0,1,数据分析师
长沙市,1,5000,8000,6500,2,0,1,数据分析师
东莞市,1,8000,18000,13000,1,0,1,数据分析师
天津市,1,4500,6000,5250,0,0,1,数据分析师
昆明市,1,4000,8000,6000,0,0,0,数据分析师
合肥市,1,15000,20000,17500,1,0,2,高级分析师
郑州市,1,6000,8000,7000,1,0,2,数据分析师
苏州市,1,8000,10000,9000,2,0,2,数据分析师
长沙市,1,2000,3000,2500,0,1,2,数据分析师
苏州市,0,10000,15000,12500,2,0,2,数据分析师
郑州市,1,4500,6000,5250,0,1,1,数据分析师
天津市,1,6000,12000,9000,0,0,2,数据分析师
长沙市,1,4500,6500,5500,1,0,1,数据分析师
昆明市,1,3000,4500,3750,1,0,2,数据分析师
大连市,1,6000,8000,7000,0,1,2,数据分析师
天津市,0,3000,5000,4000,1,0,1,数据分析师
苏州市,1,4500,6000,5250,0,0,1,数据分析师
沈阳市,1,5000,8000,6500,2,0,2,数据分析师
长沙市,1,15000,20000,17500,3,0,2,数据分析师
大连市,1,7000,15000,11000,0,0,3,数据分析师
长沙市,1,8333,12500,10416,2,0,2,数据分析师
苏州市,1,25000,40000,32500,1,0,4,数据分析师
苏州市,1,10000,20000,15000,1,0,2,数据工程师
宁波市,1,16666,25000,20833,4,0,2,数据工程师
东莞市,1,5000,6500,5750,1,0,1,数据分析师
大连市,1,8000,10000,9000,0,1,2,数据工程师
宁波市,1,8000,13000,10500,1,0,1,数据分析师
东莞市,1,6000,8000,7000,1,0,2,数据分析师
宁波市,1,4500,6000,5250,0,1,2,数据分析师
昆明市,1,6000,8000,7000,1,0,2,数据分析师
宁波市,1,7000,10000,8500,0,0,2,数据分析师
合肥市,1,8000,15000,11500,2,0,2,数据分析师
郑州市,1,7000,12000,9500,3,0,2,数据分析师
东莞市,1,8000,10000,9000,2,0,2,数据分析师
苏州市,1,25000,30000,27500,3,0,1,数据分析师
苏州市,1,10000,15000,12500,2,0,2,数据分析师
东莞市,1,5000,8000,6500,0,1,1,数据分析师
合肥市,1,5000,8000,6500,1,0,2,数据工程师
昆明市,1,4000,8000,6000,0,0,0,数据分析师
天津市,1,8000,16000,12000,1,0,1,数据分析师
合肥市,1,6500,8666,7583,0,0,0,数据分析师
长沙市,1,5000,10000,7500,0,1,1,数据分析师
天津市,1,6000,12000,9000,0,0,2,数据分析师
长沙市,1,4500,6000,5250,0,0,1,数据分析师
大连市,0,6000,8000,7000,1,0,2,数据分析师
苏州市,0,6000,9000,7500,1,0,2,数据分析师
昆明市,1,4500,6000,5250,1,0,1,数据分析师
合肥市,1,8000,10000,9000,2,0,2,数据分析师
苏州市,1,5000,9000,7000,1,0,1,高级分析师
郑州市,1,15000,24000,19500,2,0,2,数据分析师
大连市,0,3600,3600,3600,0,1,2,数据分析师
沈阳市,0,4000,6000,5000,1,0,1,数据分析师
长沙市,1,5000,8000,6500,1,0,2,数据分析师
长沙市,1,10000,15000,12500,2,0,2,数据分析师
宁波市,1,8333,12500,10416,3,0,1,数据分析师
长沙市,1,4500,4500,4500,0,1,2,数据分析师
苏州市,1,5000,10000,7500,1,0,2,数据分析师
东莞市,1,7000,9333,8166,1,0,2,数据分析师
大连市,1,8000,10000,9000,2,0,2,数据分析师
宁波市,1,6000,8000,7000,1,0,1,数据分析师
郑州市,1,15000,24000,19500,2,0,2,数据分析师
昆明市,1,4500,6000,5250,1,0,1,数据分析师
苏州市,1,13333,16666,15000,1,0,2,数据工程师
沈阳市,1,8000,10000,9000,3,0,1,数据分析师
宁波市,0,4500,6000,5250,0,1,2,数据分析师
天津市,1,7000,15000,11000,1,0,2,数据分析师
宁波市,1,8333,12500,10416,2,0,2,数据分析师
大连市,1,3600,3600,3600,0,1,2,数据分析师
合肥市,1,10000,20000,15000,2,0,2,数据工程师
深圳市,1,8000,15000,11500,2,0,1,数据分析师
东莞市,1,8000,10000,9000,0,1,2,数据分析师
合肥市,1,4500,6000,5250,0,1,1,数据分析师
大连市,0,4500,6000,5250,1,0,1,数据分析师
苏州市,1,12500,16666,14583,1,0,2,数据工程师
东莞市,0,6000,8000,7000,1,0,1,数据分析师
北京市,1,8000,15000,11500,0,0,1,数据分析师
昆明市,1,4000,8000,6000,0,0,0,数据分析师
宁波市,1,50000,100000,75000,1,0,2,数据分析师
苏州市,0,6000,8000,7000,1,0,2,数据分析师
郑州市,1,15000,24000,19500,2,0,2,数据分析师
东莞市,1,4000,5000,4500,3,0,2,高级分析师
苏州市,0,4000,8000,6000,1,0,2,数据分析师
昆明市,1,4000,6000,5000,1,0,1,数据分析师
长沙市,1,6000,8000,7000,2,0,2,数据分析师
合肥市,1,7000,10000,8500,1,0,1,数据分析师
长沙市,1,10000,15000,12500,2,0,2,数据工程师
合肥市,1,8000,10000,9000,0,0,0,数据分析师
苏州市,1,5000,20000,12500,1,0,2,数据工程师
昆明市,1,7000,10000,8500,2,0,2,数据工程师
昆明市,1,4500,6000,5250,1,0,2,数据分析师
宁波市,1,5000,7000,6000,0,0,2,数据分析师
苏州市,0,6000,8000,7000,1,0,2,数据分析师
天津市,1,6000,12000,9000,0,0,2,数据分析师
宁波市,1,14000,25000,19500,1,0,2,数据分析师
合肥市,1,8000,15000,11500,2,0,2,数据分析师
合肥市,1,4500,6000,5250,0,1,1,数据分析师
东莞市,1,9000,15000,12000,1,0,2,数据工程师
郑州市,1,7000,12000,9500,1,0,3,高级分析师
合肥市,1,4000,6000,5000,0,0,1,数据分析师
东莞市,1,5000,7000,6000,0,1,1,数据分析师
苏州市,1,6000,8000,7000,1,0,1,数据分析师
天津市,1,6000,12000,9000,0,0,2,数据分析师
苏州市,0,10000,15000,12500,3,0,2,数据分析师
大连市,1,4500,6000,5250,1,0,1,数据分析师
宁波市,0,6000,8000,7000,0,0,2,数据分析师
宁波市,1,6000,8000,7000,1,0,2,数据分析师
沈阳市,0,4500,6000,5250,1,0,2,数据分析师
昆明市,1,4500,6000,5250,1,0,1,数据分析师
天津市,1,6000,8000,7000,1,0,2,数据分析师
苏州市,0,6500,7500,7000,1,0,2,数据分析师
东莞市,1,10000,15000,12500,3,0,1,数据分析师
昆明市,1,5000,7000,6000,1,0,1,数据分析师
东莞市,0,4000,5000,4500,0,1,1,数据分析师
长沙市,1,8000,13000,10500,2,0,1,数据分析师
东莞市,1,6000,9000,7500,1,0,1,数据分析师
长沙市,1,8000,15000,11500,0,0,3,数据工程师
长沙市,1,8333,25000,16666,2,0,2,数据工程师
合肥市,1,5000,7000,6000,0,0,2,数据分析师
苏州市,1,15000,20000,17500,2,0,2,数据分析师
昆明市,1,4500,6000,5250,1,0,1,数据分析师
大连市,1,3000,4500,3750,0,0,1,数据分析师
天津市,1,6000,12000,9000,0,0,2,数据分析师
苏州市,1,7000,12000,9500,1,0,2,数据工程师
郑州市,0,8000,10000,9000,1,0,2,数据分析师
合肥市,1,4500,6000,5250,0,1,1,数据分析师
苏州市,0,15000,30000,22500,2,0,1,数据分析师
宁波市,0,12500,16666,14583,1,0,2,数据工程师
昆明市,1,4500,6000,5250,1,0,2,数据分析师
郑州市,0,6000,10000,8000,3,0,2,数据分析师
大连市,1,3000,4000,3500,0,1,2,数据分析师
沈阳市,0,6000,9000,7500,2,0,2,数据分析师
合肥市,1,4500,6000,5250,1,0,2,数据工程师
东莞市,0,6000,12000,9000,2,0,2,数据分析师
合肥市,1,4000,6000,5000,1,0,1,数据分析师
天津市,1,4000,6000,5000,1,0,1,数据分析师
宁波市,1,6000,8000,7000,1,0,1,数据分析师
昆明市,1,4500,6000,5250,1,0,2,数据分析师
长沙市,1,15000,20000,17500,2,0,2,数据分析师
天津市,1,6000,8000,7000,2,0,1,数据分析师
