url,title,area,salary,company_type,requirements,company_name
https://msearch.51job.com/jobs/shenzhen/128205905.html?jobtype=0_0&rc=03,数据管理师,深圳,0.8-1万/月,事业单位,本科 | 无需经验,深圳市规划国土房产信息中心（深圳市空间地理信息中心）
https://msearch.51job.com/jobs/shenzhen/126024651.html?jobtype=0_0&rc=03,数据科学家,深圳-南山区,2-3万/月,国企,硕士 | 5-7年,深圳市城市交通规划设计研究中心股份有限公司
https://msearch.51job.com/jobs/shenzhen/130208323.html?jobtype=0_0&rc=03,数据分析工程师,深圳-龙华区,6-8千/月,外资（非欧美）,本科 | 1年,深圳港格利达科技有限公司
https://msearch.51job.com/jobs/shenzhen/123506244.html?jobtype=0_0&rc=03,初级数据分析工程师,深圳-南山区,0.6-1万/月,民营公司,本科 | 1年,深圳市中科软信息技术服务有限公司
https://msearch.51job.com/jobs/shenzhen/132038187.html?jobtype=0_0&rc=03,销售数据分析,深圳-宝安区,1-1.5万/月,上市公司,本科 | 3-4年,深圳市洲明科技股份有限公司
https://msearch.51job.com/jobs/shenzhen/131920307.html?jobtype=0_0&rc=03,机器视觉总工程师,深圳-南山区,2.5-3万/月,民营公司,本科 | 8-9年,江西吉为科技有限公司深圳分公司
https://msearch.51job.com/jobs/shenzhen/102826281.html?jobtype=0_0&rc=03,中级数据分析员,深圳-福田区,8-15万/年,民营公司,本科 | 1年,深圳市中投顾问股份有限公司
https://msearch.51job.com/jobs/shenzhen/131501781.html?jobtype=0_0&rc=03,数据运营管培生,深圳-龙岗区,0.8-1万/月,民营公司,本科 | 1年,深圳市猿人创新科技有限公司
https://msearch.51job.com/jobs/shenzhen/130225954.html?jobtype=0_0&rc=03,数据分析专员,深圳-福田区,1-1.5万/月,民营公司,大专 | 1年,深圳华强电子交易网络有限公司
https://msearch.51job.com/jobs/shenzhen/132786174.html?jobtype=0_1&rc=03,数据分析工程师(武汉),武汉,20-30万/年,推广合资,本科 | 2年,招联消费金融有限公司
https://msearch.51job.com/jobs/shenzhen/124218120.html?jobtype=0_0&rc=03,医疗器械临床数据分析专员,深圳-宝安区,1-1.5万/月,民营公司,大专 | 1年,深圳泰达惠控股集团有限公司
https://msearch.51job.com/jobs/shenzhen/130301662.html?jobtype=0_0&rc=03,物数据分析员（双休),深圳-宝安区,6-8千/月,民营公司,大专 | 无需经验,深圳凯林显讯科技有限公司
https://msearch.51job.com/jobs/shenzhen/129737697.html?jobtype=0_0&rc=03,数据分析工程师G00384,深圳,0.7-1万/月,民营公司,本科 | 无需经验,上海数慧系统技术有限公司
https://msearch.51job.com/jobs/shenzhen/130280994.html?jobtype=0_0&rc=03,excel数据分析（包住）,深圳-南山区,0.8-1万/月,民营公司,无需经验,好空气智享（深圳）科技有限公司
https://msearch.51job.com/jobs/shenzhen/129284826.html?jobtype=0_0&rc=03,数据主管,深圳-龙岗区,6-8千/月,民营公司,本科 | 2年,唯绿控股集团（深圳）有限公司
https://msearch.51job.com/jobs/shenzhen/132139886.html?jobtype=0_0&rc=03,数据分析助理+双休,深圳-宝安区,1-1.5万/月,民营公司,大专 | 无需经验,深圳市云思创享科技有限公司
https://msearch.51job.com/jobs/shenzhen/129842232.html?jobtype=0_0&rc=03,BI数据分析专员（可接受无经验）,深圳-南山区,6-8千/月,民营公司,大专 | 无需经验,深圳市汇铭通科技有限公司
https://msearch.51job.com/jobs/shenzhen/128189467.html?jobtype=0_1&rc=03,数据分析资深工程师,佛山,2.5-3万/月,推广民营公司,本科 | 5-7年,美的集团
https://msearch.51job.com/jobs/shenzhen/132638237.html?jobtype=0_0&rc=03,数据分析主管,深圳-福田区,1-2万/月,合资,本科 | 3-4年,广东大鹏液化天然气有限公司 Guangdong Dapeng LNG Company Ltd
https://msearch.51job.com/jobs/shenzhen/131400506.html?jobtype=0_0&rc=03,数据分析助理,深圳-南山区,6-9千/月,民营公司,大专 | 无需经验,中链智城（深圳）科技有限公司
https://msearch.51job.com/jobs/shenzhen/131469719.html?jobtype=0_0&rc=03,数据分析,深圳-南山区,1-1.5万/月,合资,大专 | 3-4年,大都会集团
https://msearch.51job.com/jobs/shenzhen/131176747.html?jobtype=0_0&rc=03,数据专员（双休）,深圳-福田区,0.6-1万/月,民营公司,大专 | 1年,深圳市润城咨询服务有限公司
https://msearch.51job.com/jobs/shenzhen/132412422.html?jobtype=0_0&rc=03,BI分析专员,深圳-宝安区,0.8-1.2万/月,国企,大专 | 1年,大昌贸易行汽车（中国）有限公司
https://msearch.51job.com/jobs/shenzhen/129405769.html?jobtype=0_0&rc=03,数据分析经理/主管,深圳-龙华区,,民营公司,本科 | 3-4年,宝能汽车销售有限公司
https://msearch.51job.com/jobs/shenzhen/126265849.html?jobtype=0_0&rc=03,人力资源数据分析岗,深圳-福田区,1.3-1.8万/月,民营公司,本科 | 3-4年,深圳市翠林投资控股集团有限公司
https://msearch.51job.com/jobs/shenzhen/132224368.html?jobtype=0_0&rc=03,生产数据分析专员,深圳,6-8千/月,民营公司,大专 | 1年,雅昌文化集团
https://msearch.51job.com/jobs/shenzhen/130427248.html?jobtype=0_0&rc=03,中级数据分析工程师（CLOU-CN050）,深圳-南山区,1-2万/月,上市公司,本科 | 3-4年,深圳市科陆电子科技股份有限公司
https://msearch.51job.com/jobs/shenzhen/132172237.html?jobtype=0_0&rc=03,备件计划工程师,深圳-福田区,12-20万/年,民营公司,本科 | 2年,上海小羚跃科技有限公司
https://msearch.51job.com/jobs/shenzhen/132294476.html?jobtype=0_0&rc=03,数据专员（双休/13薪/奖金）,深圳-福田区,5-9千/月,民营公司,本科 | 无需经验,糯家（深圳）信息科技有限公司
https://msearch.51job.com/jobs/shenzhen/129000202.html?jobtype=0_0&rc=03,数据分析,深圳-南山区,1-1.5万/月,民营公司,本科 | 1年,七彩（深圳）电子商务有限公司
https://msearch.51job.com/jobs/shenzhen/131323253.html?jobtype=0_0&rc=03,（深圳）电子商务部 数据分析专员,深圳-盐田区,5-7千/月,民营公司,大专 | 1年,深圳周大福在线传媒有限公司
https://msearch.51job.com/jobs/shenzhen/123557405.html?jobtype=0_0&rc=03,数据分析主管,深圳-南山区,0.7-1万/月,民营公司,大专 | 2年,深圳市光信餐饮集团有限公司
https://msearch.51job.com/jobs/shenzhen/129618533.html?jobtype=0_0&rc=03,电商数据分析专员/年底双薪,深圳-宝安区,0.7-1万/月,民营公司,大专 | 1年,东莞市四兄弟科技有限公司
https://msearch.51job.com/jobs/shenzhen/129455838.html?jobtype=0_0&rc=03,风控数据分析专员（双休）,深圳-南山区,0.7-1万/月,民营公司,大专 | 1年,广腾（深圳）互联网科技有限公司
https://msearch.51job.com/jobs/shenzhen/128497652.html?jobtype=0_1&rc=03,数据增长专家,广州,2-3万/月,推广国企,本科 | 5-7年,广发银行股份有限公司信用卡中心
https://msearch.51job.com/jobs/shenzhen/129275526.html?jobtype=0_0&rc=03,行业数据分析专员+年底双薪,深圳-南山区,0.7-1万/月,民营公司,大专 | 1年,深圳市奇米软件技术有限公司
https://msearch.51job.com/jobs/shenzhen/128875324.html?jobtype=0_0&rc=03,数据分析专员,深圳-龙华区,1-1.2万/月,民营公司,本科 | 2年,深圳前海亚讯电子商务有限公司
https://msearch.51job.com/jobs/shenzhen/129832169.html?jobtype=0_0&rc=03,商品数据分析员,深圳-南山区,0.6-1万/月,民营公司,大专 | 1年,深圳市新视线服饰有限公司
https://msearch.51job.com/jobs/shenzhen/129355328.html?jobtype=0_0&rc=03,商务数据分析助理/双休/包住,深圳-宝安区,6-8千/月,民营公司,大专 | 无需经验,深圳市静远知识产权服务有限公司
https://msearch.51job.com/jobs/shenzhen/128926647.html?jobtype=0_1&rc=03,电商运营数据分析岗（不限经验）,常州,0.7-1.2万/月,推广民营公司,本科 | 无需经验,江苏虫洞电子商务有限公司
https://msearch.51job.com/jobs/shenzhen/130636792.html?jobtype=0_0&rc=03,数据分析师（数据挖掘方向）,深圳-南山区,1.2-2万/月,民营公司,本科 | 3-4年,深圳市君仁控股集团有限公司
https://msearch.51job.com/jobs/shenzhen/133372090.html?jobtype=0_0&rc=03,市场数据分析师,深圳-龙华区,0.8-1万/月,民营公司,大专 | 1年,深圳市兴鸿泰锡业有限公司
https://msearch.51job.com/jobs/guangzhou/121266840.html?jobtype=0_0&rc=03,数据分析工程师,广州,5-8千/月,合资,本科 | 1年,广东中联兴环保科技有限公司
https://msearch.51job.com/jobs/guangzhou/127431514.html?jobtype=0_0&rc=03,战略研究,广州-黄埔区,0.7-1.4万/月,民营公司,无需经验,广州多益网络股份有限公司
https://msearch.51job.com/jobs/guangzhou/129722523.html?jobtype=0_0&rc=03,商品数据分析专员,广州-白云区,6-8千/月,民营公司,大专 | 2年,广州潮觅时尚服饰有限公司
https://msearch.51job.com/jobs/guangzhou/133203576.html?jobtype=0_1&rc=03,数据分析（双休上市公司）,佛山,1.3-1.8万/月,推广民营公司,本科 | 3-4年,博彦科技广州有限公司
https://msearch.51job.com/jobs/guangzhou/132605720.html?jobtype=0_0&rc=03,数据分析主管（8-15k),广州-海珠区,1-1.5万/月,民营公司,大专 | 1年,仁华互联网医院（广东）有限公司
https://msearch.51job.com/jobs/guangzhou/125335798.html?jobtype=0_0&rc=03,数据分析助理,广州-番禺区,4-6千/月,民营公司,大专 | 无需经验,广州瓷妆化妆品有限公司
https://msearch.51job.com/jobs/guangzhou/129805893.html?jobtype=0_0&rc=03,S-数据标注项目经理（语音/图像/视屏）,广州-海珠区,1-1.6万/月,民营公司,大专 | 3-4年,善世（广东）企业服务外包有限公司
https://msearch.51job.com/jobs/guangzhou/129433055.html?jobtype=0_0&rc=03,实习数据分析助理,广州-天河区,150元/天,民营公司,大专 | 无需经验,上海星惠资产管理有限公司
https://msearch.51job.com/jobs/guangzhou/131489202.html?jobtype=0_0&rc=03,报告专员,广州-黄埔区,0.6-1万/月,民营公司,本科 | 1年,广东国盛医学科技有限公司
https://msearch.51job.com/jobs/guangzhou/126776102.html?jobtype=0_0&rc=03,业务助理,广州-番禺区,4.5-6千/月,民营公司,大专 | 1年,湖南兴盛优选电子商务有限公司
https://msearch.51job.com/jobs/guangzhou/124621804.html?jobtype=0_0&rc=03,商品数据分析员,广州-越秀区,5-8千/月,民营公司,本科 | 2年,广州两个小朋友服装有限公司
https://msearch.51job.com/jobs/guangzhou/132000301.html?jobtype=0_0&rc=03,大数据分析助理,广州-白云区,4.5-6千/月,民营公司,大专 | 1年,深圳市金林信息科技有限公司
https://msearch.51job.com/jobs/guangzhou/132641580.html?jobtype=0_0&rc=03,数据分析（策略方向） (MJ000971),广州-天河区,2-3.5万/月,上市公司,本科 | 3-4年,广州荔支网络技术有限公司
https://msearch.51job.com/jobs/guangzhou/132493146.html?jobtype=0_0&rc=03,数据分析专员,广州-天河区,6-8千/月,外资（欧美）,本科 | 1年,阳狮集团
https://msearch.51job.com/jobs/guangzhou/131159738.html?jobtype=0_0&rc=03,数据工程师,广州-海珠区,1-1.5万/月,民营公司,本科 | 2年,广州素隐商贸有限公司
https://msearch.51job.com/jobs/guangzhou/128314794.html?jobtype=0_0&rc=03,数据分析,广州-海珠区,7-9千/月,民营公司,大专 | 3-4年,广东迷鹿盒子电子商务有限公司
https://msearch.51job.com/jobs/jiangmen/132004474.html?jobtype=0_0&rc=03,大气污染防治数据分析工程师,广州-黄埔区,4-7千/月,民营公司,本科 | 1年,中科宇图科技股份有限公司
https://msearch.51job.com/jobs/guangzhou/128832345.html?jobtype=0_0&rc=03,Manager - Data Analysis - Risk Assurance - Guangzhou/ Shenzhen,广州,,外资（欧美）,本科 | 5-7年,PwC 普华永道
https://msearch.51job.com/jobs/guangzhou/127959846.html?jobtype=0_0&rc=03,数据分析,广州-海珠区,4.5-6千/月,民营公司,中专 | 1年,广州富润纺织品有限公司
https://msearch.51job.com/jobs/guangzhou/131442788.html?jobtype=0_0&rc=03,数据分析专员,广州-海珠区,5.5-7千/月,民营公司,大专 | 1年,NǒME-广州诺米品牌管理有限公司
https://msearch.51job.com/jobs/guangzhou/132307868.html?jobtype=0_0&rc=03,数据专员,广州-番禺区,6-8千/月,民营公司,大专 | 2年,广州尚睿服饰有限公司
https://msearch.51job.com/jobs/guangzhou/123668917.html?jobtype=0_1&rc=03,数据算法,台州,1.5-2万/月,推广民营公司,本科 | 3-4年,广州旭升源科技有限公司
https://msearch.51job.com/jobs/guangzhou/128060410.html?jobtype=0_0&rc=03,数据分析员,广州-白云区,0.7-1万/月,民营公司,大专 | 3-4年,广东阿康健康科技集团有限公司
https://msearch.51job.com/jobs/guangzhou/122010748.html?jobtype=0_0&rc=03,数据挖掘专家,广州-越秀区,1-1.8万/月,民营公司,本科 | 3-4年,广州市网迅信息技术有限公司
https://msearch.51job.com/jobs/guangdongsheng/129868945.html?jobtype=0_0&rc=03,数据分析工程师,广州-荔湾区,0.7-1.2万/月,国企,本科 | 3-4年,广州工控健康教育投资有限公司
https://msearch.51job.com/jobs/guangzhou/132294508.html?jobtype=0_0&rc=03,数据分析岗(008217),广州-越秀区,1.5-1.8万/月,外资（欧美）,本科 | 3-4年,华泰财产保险有限公司
https://msearch.51job.com/jobs/guangzhou/132267107.html?jobtype=0_0&rc=03,Digital Analyst,广州-天河区,1.5-2万/月,外资（非欧美）,本科 | 1年,外资500强知名银行
https://msearch.51job.com/jobs/guangzhou/128377871.html?jobtype=0_0&rc=03,资深数据科学家 / 数据工程师,广州-天河区,1-2.5万/月,外资（欧美）,本科 | 3-4年,汇丰环球客户服务(广东)有限公司
https://msearch.51job.com/jobs/guangzhou/130266248.html?jobtype=0_0&rc=03,数据分析员,广州-海珠区,0.6-1万/月,民营公司,大专 | 1年,广州市悦然化妆品有限公司
https://msearch.51job.com/jobs/guangzhou/132357196.html?jobtype=0_0&rc=03,数据专员/晋升快/上市公司,广州-天河区,0.8-1万/月,上市公司,本科 | 1年,达内教育集团
https://msearch.51job.com/jobs/guangzhou/132445622.html?jobtype=0_0&rc=03,数据分析岗,广州-越秀区,0.8-1.5万/月,事业单位,本科 | 无需经验,广州市标准化研究院
https://msearch.51job.com/jobs/guangzhou/129985192.html?jobtype=0_0&rc=03,数据分析专员,广州-海珠区,5-7千/月,民营公司,大专 | 3-4年,广州九号线文化传媒
https://msearch.51job.com/jobs/guangzhou/126878078.html?jobtype=0_0&rc=03,数据专员,广州,6-8千/月,民营公司,本科 | 2年,广州星韧兴尘广告有限公司
https://msearch.51job.com/jobs/guangzhou/124242205.html?jobtype=0_0&rc=03,数据工程师,广州-海珠区,6-8千/月,民营公司,本科 | 2年,广州火龙果信息科技有限公司
https://msearch.51job.com/jobs/guangzhou/123761220.html?jobtype=0_0&rc=03,数据库开发工程师,广州-番禺区,0.8-1万/月,上市公司,大专 | 2年,南京迈特望科技股份有限公司
https://msearch.51job.com/jobs/guangzhou/123370648.html?jobtype=0_0&rc=03,数据分析工程师,广州-白云区,0.7-1.5万/月,民营公司,本科 | 2年,广州米果电子商务有限公司
https://msearch.51job.com/jobs/guangzhou/123979675.html?jobtype=0_0&rc=03,数据分析开发工程师 [报表开发],广州-天河区,1-3万/月,民营公司,大专 | 1年,北京尚博信科技有限公司
https://msearch.51job.com/jobs/guangzhou/127345944.html?jobtype=0_0&rc=03,高级数据管理员(J15023),广州-黄埔区,1-1.5万/月,民营公司,本科 | 2年,扬子江药业集团北京海莎咨询有限公司
https://msearch.51job.com/jobs/guangzhou/127807736.html?jobtype=0_0&rc=03,数据分析 （双休 五险一金）,广州-天河区,1-1.8万/月,民营公司,本科 | 3-4年,广州丹霄信息技术有限公司
https://msearch.51job.com/jobs/hainansheng/130445448.html?jobtype=0_0&rc=03,BI工程师（旅游系统数据分析方向）,广州-天河区,1.5-2.5万/月,民营公司,本科 | 3-4年,恒大童世界集团
https://msearch.51job.com/jobs/shenzhen/131832416.html?jobtype=0_0&rc=03,数据管理,广州-天河区,0.8-1万/月,民营公司,大专 | 2年,深圳仅铖数据科技有限公司
https://msearch.51job.com/jobs/guangzhou/131984385.html?jobtype=0_0&rc=03,数据分析员,广州-越秀区,0.8-1.5万/月,民营公司,本科 | 1年,广东诺辉医院管理有限责任公司
https://msearch.51job.com/jobs/guangzhou/131695588.html?jobtype=0_0&rc=03,数据工程师,广州,0.8-1.5万/月,民营公司,大专 | 3-4年,宁波华讯通信服务有限公司
https://msearch.51job.com/jobs/guangzhou/132800893.html?jobtype=0_0&rc=03,数据分析助理（6000+双休）,广州-越秀区,0.6-1.2万/月,民营公司,大专 | 无需经验,广东新时代投资股份有限公司
https://msearch.51job.com/jobs/guangzhou/132789981.html?jobtype=0_0&rc=03,数据分析助理,广州-白云区,5-7千/月,民营公司,本科 | 1年,广州里工实业有限公司
https://msearch.51job.com/jobs/guangzhou/132620385.html?jobtype=0_0&rc=03,商品数据分析专员,广州-荔湾区,4-5千/月,民营公司,大专 | 1年,三福服饰有限公司
https://msearch.51job.com/jobs/guangzhou/129439500.html?jobtype=0_0&rc=03,数据分析专员,广州-荔湾区,0.7-1万/月,民营公司,本科 | 1年,佛山市银鳞堂科技有限公司
https://msearch.51job.com/jobs/guangzhou/130856147.html?jobtype=0_0&rc=03,数据分析员,广州-白云区,4-6千/月,民营公司,高中 | 2年,广州市娇兰化妆品有限公司（生产基地）
https://msearch.51job.com/jobs/guangzhou/123585073.html?jobtype=0_0&rc=03,数据工程师G00270,广州-海珠区,0.6-1.1万/月,民营公司,本科 | 无需经验,上海数慧系统技术有限公司
https://msearch.51job.com/jobs/guangzhou/115520509.html?jobtype=0_0&rc=03,数据分析专员+性别不限，电商,广州-白云区,5-8千/月,民营公司,大专 | 2年,广州聚福电子商务有限公司
https://msearch.51job.com/jobs/shanghai/132193855.html?jobtype=0_0&rc=03,零售企业数据分析,上海-闵行区,6-8千/月,民营公司,大专 | 2年,上海我享我家家居用品有限公司
https://msearch.51job.com/jobs/shanghai/129207052.html?jobtype=0_0&rc=03,数据分析专员,上海,5-6千/月,民营公司,大专 | 2年,上海清美绿色食品（集团）有限公司
https://msearch.51job.com/jobs/shanghai/124730603.html?jobtype=0_0&rc=03,数据分析专员,上海-青浦区,0.6-1.2万/月,民营公司,本科 | 3-4年,上海熊猫机械（集团）有限公司
https://msearch.51job.com/jobs/shanghai/115682174.html?jobtype=0_0&rc=03,数据分析专员,上海,6-8千/月,上市公司,本科 | 1年,上海钢联电子商务股份有限公司
https://msearch.51job.com/jobs/suzhou/132749005.html?jobtype=0_0&rc=03,信息及数据分析专员,上海-闵行区,0.7-1万/月,民营公司,大专 | 2年,上海行逦品牌管理有限公司
https://msearch.51job.com/jobs/suzhou/132727468.html?jobtype=0_0&rc=03,信息及数据分析专员,上海-闵行区,0.7-1万/月,民营公司,大专 | 2年,上海行动广告有限公司
https://msearch.51job.com/jobs/shanghai/133440368.html?jobtype=0_0&rc=03,Data Scientist,上海,1.5-2万/月,外资（欧美）,硕士 | 5-7年,贝克曼库尔特商贸（中国）有限公司
https://msearch.51job.com/jobs/shanghai/126945101.html?jobtype=0_0&rc=03,informatica工程师,上海-浦东新区,1.5-2万/月,民营公司,2年,深圳市博奥特科技有限公司
https://msearch.51job.com/jobs/shanghai/132191850.html?jobtype=0_0&rc=03,贷后数据分析岗,上海-徐汇区,1.5-2万/月,国企,本科 | 1年,中国太平洋财产保险股份有限公司个信保
https://msearch.51job.com/jobs/shanghai/126703275.html?jobtype=0_0&rc=03,本地生活-业务数据分析专家/高级专家-本地零售,上海,,上市公司,本科 | 3-4年,阿里巴巴集团
https://msearch.51job.com/jobs/shanghai/130259280.html?jobtype=0_0&rc=03,Data Science Analyst,上海-长宁区,1.5-2万/月,外资（欧美）,本科 | 3-4年,联合利华中国有限公司上海分公司
https://msearch.51job.com/jobs/shanghai/132337111.html?jobtype=0_0&rc=03,Merchant Live Analytics Analyst,上海-浦东新区,1.5-2万/月,外资（欧美）,本科 | 1年,美银宝网络信息服务（上海）有限公司
https://msearch.51job.com/jobs/shanghai/133135599.html?jobtype=0_0&rc=03,Data Analyst,上海,1-1.5万/月,外资（欧美）,本科 | 3-4年,德马泰克 Dematic
https://msearch.51job.com/jobs/shanghai/133647924.html?jobtype=0_0&rc=03,数据分析助理,上海,0.6-1万/月,民营公司,本科 | 1年,华信永益（北京）信息技术有限公司
https://msearch.51job.com/jobs/shanghai/133645087.html?jobtype=0_0&rc=03,SFE-数据分析,上海,1.5-2.2万/月,民营公司,本科 | 3-4年,比逊（上海）医疗科技有限公司
https://msearch.51job.com/jobs/shanghai/130774646.html?jobtype=0_0&rc=03,大数据分析员,上海-静安区,0.8-1万/月,事业单位,硕士 | 3-4年,上海大学工商管理硕士教育管理中心
https://msearch.51job.com/jobs/shanghai/130697169.html?jobtype=0_0&rc=03,数据分析员,上海-徐汇区,1.5-2.5万/月,民营公司,硕士 | 3-4年,上海乌禾实业有限公司
https://msearch.51job.com/jobs/shanghai/128310014.html?jobtype=0_0&rc=03,报表开发工程师,上海,0.9-1.2万/月,民营公司,本科 | 1年,上海沪鸽医疗器械有限公司
https://msearch.51job.com/jobs/shanghai/133637989.html?jobtype=0_0&rc=03,数据分析及流程主管（BI）,上海-闵行区,1-2万/月,民营公司,本科 | 5-7年,上海弘羿智能科技有限公司
https://msearch.51job.com/jobs/shanghai/126174948.html?jobtype=0_0&rc=03,资深商品,上海,0.8-1.2万/月,民营公司,大专 | 3-4年,上海笕尚服饰有限公司
https://msearch.51job.com/jobs/shanghai/128504257.html?jobtype=0_0&rc=03,策略研究员,上海-长宁区,1-5万/月,民营公司,本科 | 1年,上海皓晨投资有限公司
https://msearch.51job.com/jobs/shanghai/132577133.html?jobtype=0_0&rc=03,陆家嘴7k+房地产销售+提供住宿,上海,0.8-1万/月,外资（非欧美）,大专 | 无需经验,中原地产（上海总部）
https://msearch.51job.com/jobs/shanghai/126801509.html?jobtype=0_0&rc=03,数据采集标注质检工程师,上海-浦东新区,6-8千/月,民营公司,大专 | 1年,上海智驾汽车科技有限公司
https://msearch.51job.com/jobs/shanghai/127166242.html?jobtype=0_0&rc=03,Data Analyst,上海,1-1.5万/月,民营公司,本科 | 3-4年,上海猎英人才服务有限公司
https://msearch.51job.com/jobs/shanghai/133611655.html?jobtype=0_0&rc=03,数据分析（副经理）,上海,1-1.5万/月,外资（非欧美）,本科 | 5-7年,王子（OJI）中国
https://msearch.51job.com/jobs/shanghai/128426643.html?jobtype=0_0&rc=03,数据工程师,上海-闵行区,0.6-1万/月,上市公司,本科 | 1年,锦泓时装集团股份有限公司
https://msearch.51job.com/jobs/shanghai/133468090.html?jobtype=0_0&rc=03,数据分析（审计方向）,上海-浦东新区,0.8-1万/月,民营公司,本科 | 2年,上海东昌汽车投资有限公司
https://msearch.51job.com/jobs/shanghai/132861348.html?jobtype=0_0&rc=03,数据分析+线上运营+管理方向+二手房市场,上海-静安区,0.8-1.3万/月,民营公司,本科 | 无需经验,上海链家
https://msearch.51job.com/jobs/shanghai/131896472.html?jobtype=0_0&rc=03,Junior Data Analyist,上海,6-8千/月,外资（欧美）,2年,上海德威外籍人员子女学校
https://msearch.51job.com/jobs/shanghai/125554062.html?jobtype=0_0&rc=03,数据分析专员,上海-静安区,6-9千/月,民营公司,大专 | 1年,上海瑞城供应链管理有限公司
https://msearch.51job.com/jobs/shanghai/133388923.html?jobtype=0_0&rc=03,数据分析专员,上海,1-1.5万/月,合资,本科 | 2年,上海基多宝建筑设计工程有限公司
https://msearch.51job.com/jobs/shanghai/128541522.html?jobtype=0_0&rc=03,数据工程师,上海,1-1.3万/月,民营公司,本科 | 1年,枫晴（上海）生物技术有限公司
https://msearch.51job.com/jobs/shanghai/123764812.html?jobtype=0_0&rc=03,数据分析主管-奖金组,上海,0.7-1万/月,外资（非欧美）,大专 | 2年,香港澳美制药厂有限公司
https://msearch.51job.com/jobs/shanghai/133609873.html?jobtype=0_0&rc=03,KA数据分析,上海,1-1.5万/月,民营公司,大专 | 3-4年,农夫山泉股份有限公司
https://msearch.51job.com/jobs/shanghai/133588474.html?jobtype=0_0&rc=03,数据分析助理,上海-浦东新区,0.8-1万/月,民营公司,大专 | 1年,上海威田资产管理有限公司
https://msearch.51job.com/jobs/shanghai/133585687.html?jobtype=0_0&rc=03,2641KN-数据分析岗,上海-浦东新区,1-1.5万/月,合资,本科 | 2年,平安国际融资租赁有限公司
https://msearch.51job.com/jobs/shanghai/131875109.html?jobtype=0_0&rc=03,数据分析与资产统计专员,上海-浦东新区,5-6千/月,民营公司,大专 | 1年,上海迪费网络科技合伙企业（有限合伙）
https://msearch.51job.com/jobs/shanghai/126856080.html?jobtype=0_0&rc=03,数据分析主管,上海-闵行区,1.2-1.8万/月,外资（非欧美）,本科 | 3-4年,颖通化妆品
https://msearch.51job.com/jobs/shanghai/131256945.html?jobtype=0_0&rc=03,数据专员/助理,上海,5-7千/月,民营公司,本科 | 无需经验,上海安兴实业集团有限公司
https://msearch.51job.com/jobs/langfang/124375997.html?jobtype=0_0&rc=03,大数据分析师（接受无基础）,北京-丰台区,0.8-1.5万/月,民营公司,大专 | 无需经验,北京联科数信科技有限公司
https://msearch.51job.com/jobs/shijiazhuang/124375996.html?jobtype=0_0&rc=03,大数据分析师（接受无基础）,北京-丰台区,0.8-1.5万/月,民营公司,大专 | 无需经验,北京联科数信科技有限公司
https://msearch.51job.com/jobs/shanghai/109143833.html?jobtype=0_0&rc=03,数据分析开发工程师,上海-浦东新区,1.5-3万/月,合资,本科 | 3-4年,上海通联金融服务有限公司
https://msearch.51job.com/jobs/shanghai/127927481.html?jobtype=0_0&rc=03,高级数据仓库工程师,上海-闵行区,1.5-3万/月,外资（非欧美）,本科 | 5-7年,富士康科技集团准时达供应链管理(上海分公司)
https://msearch.51job.com/jobs/shanghai/133563566.html?jobtype=0_0&rc=03,数据分析/房地产,上海-长宁区,5-7千/月,民营公司,本科 | 无需经验,新联康（中国）有限公司
https://msearch.51job.com/jobs/shanghai/128955225.html?jobtype=0_1&rc=03,高级数据程序员,北京,1-1.5万/月,推广合资,本科 | 2年,贝达药业股份有限公司
https://msearch.51job.com/jobs/shanghai/128391801.html?jobtype=0_0&rc=03,助理分析师,上海-浦东新区,1-1.5万/月,民营公司,本科 | 1年,物泊科技有限公司
https://msearch.51job.com/jobs/shanghai/133374271.html?jobtype=0_0&rc=03,数据运营支持,上海-松江区,6-8千/月,创业公司,大专 | 2年,广西浩阳网络科技有限公司
https://msearch.51job.com/jobs/shanghai/132821269.html?jobtype=0_0&rc=03,POT数据分析,上海-虹口区,1-1.5万/月,民营公司,大专 | 3-4年,大连东软思维科技发展有限公司
https://msearch.51job.com/jobs/tianjin/124375995.html?jobtype=0_0&rc=03,大数据分析师（接受无基础）,北京-丰台区,0.8-1.5万/月,民营公司,大专 | 无需经验,北京联科数信科技有限公司
https://msearch.51job.com/jobs/beijing/124375994.html?jobtype=0_0&rc=03,大数据分析师（接受无基础）,北京-丰台区,0.8-1.5万/月,民营公司,大专 | 无需经验,北京联科数信科技有限公司
https://msearch.51job.com/jobs/shenyang/124697615.html?jobtype=0_0&rc=03,8k大数据分析师（应届岗位）,北京-丰台区,0.8-1.5万/月,民营公司,大专 | 无需经验,北京联科数信科技有限公司
https://msearch.51job.com/jobs/qingdao/124697614.html?jobtype=0_0&rc=03,8k大数据分析师（应届岗位）,北京-丰台区,0.8-1.5万/月,民营公司,大专 | 无需经验,北京联科数信科技有限公司
https://msearch.51job.com/jobs/langfang/124697613.html?jobtype=0_0&rc=03,8k大数据分析师（应届岗位）,北京-丰台区,0.8-1.5万/月,民营公司,大专 | 无需经验,北京联科数信科技有限公司
https://msearch.51job.com/jobs/shanghai/133557060.html?jobtype=0_0&rc=03,Tableau BI（外派Nike）,上海-杨浦区,1.5-2万/月,合资,本科 | 3-4年,上海网新恒天软件有限公司
